Instrument,Original Announcement Date Time,Revenue from Business Activities - Total
NVR.N,2019-07-19T13:00:04Z,1809445000.0
NVR.N,2019-04-22T13:00:04Z,1696120000.0
NVR.N,2019-01-25T14:00:03Z,2003351000.0
NVR.N,2018-10-18T13:00:05Z,1859268000.0
NVR.N,2018-07-20T13:00:05Z,1793025000.0
NVR.N,2018-04-19T17:00:00Z,1534008000.0
NVR.N,2018-01-25T17:00:00Z,1821940000.0
NVR.N,2017-10-19T17:00:00Z,1672171000.0
NVR.N,2017-07-21T14:00:00Z,1547999000.0
NVR.N,2017-04-20T23:30:00Z,1280164000.0
NVR.N,2017-01-25T14:00:00Z,1756333000.0
NVR.N,2016-10-20T17:00:00Z,1540745000.0
NVR.N,2016-07-28T17:00:00Z,1390782000.0
SRCL.OQ,2021-04-29T11:18:30Z,668000000.0
SRCL.OQ,2021-02-25T12:19:22Z,655900000.0
SRCL.OQ,2020-11-05T12:17:35Z,636400000.0
SRCL.OQ,2020-08-06T11:17:55Z,598200000.0
SRCL.OQ,2020-05-07T11:18:19Z,785000000.0
SRCL.OQ,2020-02-27T12:05:11Z,799900000.0
SRCL.OQ,2019-10-31T11:40:16Z,833100000.0
SRCL.OQ,2019-08-01T11:19:34Z,845800000.0
SRCL.OQ,2019-05-02T20:02:16Z,830100000.0
SRCL.OQ,2019-02-28T21:02:06Z,852700000.0
SRCL.OQ,2018-11-01T20:02:04Z,854900000.0
SRCL.OQ,2018-08-02T20:42:09Z,883300000.0
SRCL.OQ,2018-05-03T17:00:00Z,895000000.0
SRCL.OQ,2018-02-21T16:00:00Z,887794000.0
SRCL.OQ,2017-11-08T22:00:00Z,882774000.0
SRCL.OQ,2017-08-03T16:00:00Z,917733000.0
SRCL.OQ,2017-05-04T17:00:00Z,892399000.0
SRCL.OQ,2017-02-15T16:00:00Z,906354000.0
SRCL.OQ,2016-10-27T21:02:00Z,890144000.0
SRCL.OQ,2016-07-28T16:00:00Z,891621000.0
CNP.N,2021-05-06T10:26:32Z,2547000000.0
CNP.N,2021-02-25T11:22:34Z,2054000000.0
CNP.N,2020-11-05T11:00:01Z,1622000000.0
CNP.N,2020-08-06T10:30:22Z,1575000000.0
CNP.N,2020-05-07T10:43:30Z,2092000000.0
CNP.N,2020-02-27T11:43:35Z,2019000000.0
CNP.N,2019-11-07T11:38:01Z,1658000000.0
CNP.N,2019-08-07T10:38:21Z,1658000000.0
CNP.N,2019-05-09T10:27:46Z,2154000000.0
CNP.N,2019-02-28T11:41:51Z,-1276000000.0
CNP.N,2018-11-08T11:30:10Z,2210000000.0
CNP.N,2018-08-03T10:27:11Z,2175000000.0
CNP.N,2018-05-04T17:00:00Z,3098000000.0
CNP.N,2018-02-22T17:00:00Z,2589000000.0
CNP.N,2017-11-03T17:00:00Z,2068000000.0
CNP.N,2017-08-03T17:00:00Z,2107000000.0
CNP.N,2017-05-05T02:01:00Z,2639000000.0
CNP.N,2017-02-28T11:30:00Z,2081000000.0
CNP.N,2016-11-04T17:00:00Z,1858000000.0
CNP.N,2016-08-05T17:00:00Z,1624000000.0
ZIOP.OQ,2021-05-06T20:02:00Z,
ZIOP.OQ,2021-02-25T21:05:01Z,0.0
ZIOP.OQ,2020-11-05T21:02:00Z,0.0
ZIOP.OQ,2020-08-06T20:02:15Z,0.0
ZIOP.OQ,2020-05-07T20:03:42Z,0.0
ZIOP.OQ,2020-03-02T21:05:10Z,0.0
ZIOP.OQ,2019-11-07T21:04:04Z,0.0
ZIOP.OQ,2019-08-08T11:47:45Z,0.0
ZIOP.OQ,2019-05-08T20:03:20Z,0.0
ZIOP.OQ,2019-03-05T21:01:13Z,0.0
ZIOP.OQ,2018-11-09T13:04:43Z,0.0
ZIOP.OQ,2018-08-08T20:08:47Z,0.0
ZIOP.OQ,2018-05-10T17:00:00Z,146000.0
ZIOP.OQ,2018-03-01T17:00:00Z,1597000.0
ZIOP.OQ,2017-11-06T17:00:00Z,1598000.0
ZIOP.OQ,2017-07-31T17:00:00Z,1597000.0
ZIOP.OQ,2017-05-01T17:00:00Z,1597000.0
ZIOP.OQ,2017-02-16T17:00:00Z,1597000.0
ZIOP.OQ,2016-11-09T17:00:00Z,1598000.0
ZIOP.OQ,2016-08-09T17:00:00Z,1697000.0
RNST.OQ,2021-04-27T21:00:02Z,183455000.0
RNST.OQ,2021-01-26T22:02:50Z,163992000.0
RNST.OQ,2020-10-27T20:45:11Z,170069000.0
RNST.OQ,2020-07-27T21:15:09Z,163981000.0
RNST.OQ,2020-04-29T02:32:52Z,138377000.0
RNST.OQ,2020-01-21T22:02:46Z,140303000.0
RNST.OQ,2019-10-21T21:25:36Z,139560000.0
RNST.OQ,2019-07-22T21:13:29Z,148799000.0
RNST.OQ,2019-04-23T21:03:53Z,143055000.0
RNST.OQ,2019-01-22T21:45:09Z,146116000.0
RNST.OQ,2018-10-22T21:09:46Z,131789000.0
RNST.OQ,2018-07-17T17:00:00Z,122489000.0
RNST.OQ,2018-04-24T17:00:00Z,118105000.0
RNST.OQ,2018-01-16T16:00:00Z,120980000.0
RNST.OQ,2017-10-17T17:00:00Z,118377000.0
RNST.OQ,2017-07-18T22:15:00Z,108820000.0
RNST.OQ,2017-04-25T22:23:00Z,100996000.0
RNST.OQ,2017-01-18T16:00:00Z,103078000.0
RNST.OQ,2016-10-18T17:00:00Z,109291000.0
RNST.OQ,2016-07-19T17:00:00Z,107275000.0
KDMN.OQ,2021-05-06T21:08:33Z,563000.0
KDMN.OQ,2021-03-04T21:03:44Z,615000.0
KDMN.OQ,2020-11-05T21:24:16Z,490000.0
KDMN.OQ,2020-08-06T20:16:29Z,448000.0
KDMN.OQ,2020-05-07T20:18:45Z,6735000.0
KDMN.OQ,2020-03-05T21:14:10Z,4402000.0
KDMN.OQ,2019-11-07T21:24:23Z,226000.0
KDMN.OQ,2019-08-05T20:16:29Z,226000.0
KDMN.OQ,2019-05-09T20:39:45Z,241000.0
KDMN.OQ,2019-03-07T22:09:33Z,232000.0
KDMN.OQ,2018-11-09T21:45:59Z,372000.0
KDMN.OQ,2018-08-09T20:34:08Z,359000.0
KDMN.OQ,2018-05-08T23:00:00Z,433000.0
KDMN.OQ,2018-03-06T17:00:00Z,1464000.0
KDMN.OQ,2017-11-09T17:00:00Z,2277000.0
KDMN.OQ,2017-08-03T21:06:00Z,2957000.0
KDMN.OQ,2017-05-15T14:02:11Z,5566000.0
KDMN.OQ,2017-03-22T17:00:00Z,4277000.0
KDMN.OQ,2016-11-09T17:00:00Z,5695000.0
KDMN.OQ,2016-09-07T17:00:00Z,6420000.0
UDR.N,2021-04-27T20:16:00Z,301441000.0
UDR.N,2021-02-09T21:16:00Z,302384000.0
UDR.N,2020-10-29T20:24:34Z,310044000.0
UDR.N,2020-07-28T20:16:00Z,307256000.0
UDR.N,2020-05-06T20:16:00Z,321481000.0
UDR.N,2020-02-11T21:16:00Z,304818000.0
UDR.N,2019-10-29T20:16:00Z,295394000.0
UDR.N,2019-07-30T20:16:00Z,281308000.0
UDR.N,2019-04-30T20:16:00Z,270673000.0
UDR.N,2019-02-12T22:17:52Z,267667000.0
UDR.N,2018-10-29T20:16:00Z,266144000.0
UDR.N,2018-07-30T16:00:00Z,259743000.0
UDR.N,2018-04-25T17:00:00Z,253305000.0
UDR.N,2018-02-06T17:00:00Z,252880000.0
UDR.N,2017-10-30T17:00:00Z,251091000.0
UDR.N,2017-07-26T16:00:00Z,247979000.0
UDR.N,2017-04-24T06:48:59Z,243841000.0
UDR.N,2017-01-30T07:46:00Z,243008000.0
UDR.N,2016-10-25T21:16:00Z,243252000.0
UDR.N,2016-07-26T20:16:00Z,238786000.0
UPLD.OQ,2021-05-05T20:01:00Z,73969000.0
UPLD.OQ,2021-02-24T21:03:49Z,78247000.0
UPLD.OQ,2020-11-05T21:01:00Z,74184000.0
UPLD.OQ,2020-08-07T13:03:03Z,71315000.0
UPLD.OQ,2020-05-08T13:32:02Z,68032000.0
UPLD.OQ,2020-02-26T21:04:36Z,66066000.0
UPLD.OQ,2019-11-07T21:24:21Z,55065000.0
UPLD.OQ,2019-08-07T20:03:48Z,53013000.0
UPLD.OQ,2019-05-02T20:05:40Z,48493000.0
UPLD.OQ,2019-03-07T21:01:00Z,45180000.0
UPLD.OQ,2018-11-08T21:10:04Z,37144000.0
UPLD.OQ,2018-08-08T20:01:04Z,35946000.0
UPLD.OQ,2018-05-09T17:00:00Z,31615000.0
UPLD.OQ,2018-03-08T17:00:00Z,27847000.0
UPLD.OQ,2017-11-09T17:00:00Z,26072000.0
UPLD.OQ,2017-08-10T21:00:00Z,23281000.0
UPLD.OQ,2017-05-11T07:03:00Z,20752000.0
UPLD.OQ,2017-03-23T06:31:00Z,19374000.0
UPLD.OQ,2016-11-10T21:05:00Z,19241000.0
UPLD.OQ,2016-08-15T17:00:00Z,18570000.0
FTV.N,2021-04-29T20:26:33Z,1259200000.0
FTV.N,2021-02-04T21:15:01Z,1324900000.0
FTV.N,2020-10-27T20:15:00Z,1902300000.0
FTV.N,2020-07-28T20:15:00Z,1571200000.0
FTV.N,2020-04-30T20:15:00Z,1713500000.0
FTV.N,2020-02-06T21:17:00Z,2002400000.0
FTV.N,2019-10-25T10:06:04Z,1860000000.0
FTV.N,2019-07-25T20:19:26Z,1864700000.0
FTV.N,2019-04-25T20:17:11Z,1592900000.0
FTV.N,2019-02-07T21:17:00Z,1015900000.0
FTV.N,2018-10-25T20:20:38Z,1601200000.0
FTV.N,2018-07-26T20:26:42Z,1601800000.0
FTV.N,2018-04-26T17:00:00Z,1492200000.0
FTV.N,2018-02-08T17:00:00Z,906800000.0
FTV.N,2017-10-26T17:00:00Z,1685300000.0
FTV.N,2017-07-27T17:00:00Z,1628800000.0
FTV.N,2017-04-27T17:00:00Z,1535200000.0
FTV.N,2017-02-07T17:00:00Z,781000000.0
FTV.N,2016-10-27T17:00:00Z,1567400000.0
FTV.N,2016-08-02T17:00:00Z,1555100000.0
RMO.N,2021-05-13T20:15:00Z,1054000.0
RMO.N,2021-03-30T21:16:00Z,
RMO.N,2020-11-09T21:35:35Z,
RMO.N,2020-08-06T19:43:05Z,
RMO.N,2020-05-11T20:05:35Z,2522000.0
RMO.N,2020-03-16T20:04:00Z,
RMO.N,2019-11-12T21:05:56Z,
RMO.N,2019-08-13T18:41:30Z,
RMO.N,2019-05-14T18:28:22Z,
RMO.N,,
PENN.OQ,2021-05-06T11:00:01Z,1274900000.0
PENN.OQ,2021-02-04T12:00:01Z,1027400000.0
PENN.OQ,2020-10-29T11:00:00Z,1129700000.0
PENN.OQ,2020-08-06T11:00:00Z,305500000.0
PENN.OQ,2020-05-07T11:00:00Z,1116100000.0
PENN.OQ,2020-02-06T12:00:00Z,1341200000.0
PENN.OQ,2019-10-31T11:04:15Z,1354500000.0
PENN.OQ,2019-08-01T11:00:00Z,1323094000.0
PENN.OQ,2019-05-02T11:01:52Z,1282571000.0
PENN.OQ,2019-02-07T12:00:00Z,1155269000.0
PENN.OQ,2018-11-01T11:00:00Z,789651000.0
PENN.OQ,2018-07-26T21:00:12Z,826913000.0
PENN.OQ,2018-04-26T17:00:00Z,816085000.0
PENN.OQ,2018-02-08T17:00:00Z,769036000.0
PENN.OQ,2017-10-26T16:00:00Z,806247000.0
PENN.OQ,2017-07-27T17:00:00Z,796463000.0
PENN.OQ,2017-04-27T12:00:00Z,776224000.0
PENN.OQ,2017-02-02T17:00:00Z,742910000.0
PENN.OQ,2016-10-27T16:00:00Z,765597000.0
PENN.OQ,2016-07-28T12:00:00Z,769422000.0
CYRX.OQ,2021-05-04T20:05:12Z,53284000.0
CYRX.OQ,2021-03-01T21:14:01Z,48360835.0
CYRX.OQ,2020-11-05T21:05:18Z,11172084.0
CYRX.OQ,2020-08-07T10:15:31Z,9389006.0
CYRX.OQ,2020-05-07T20:05:22Z,9774075.0
CYRX.OQ,2020-03-05T21:05:02Z,9242066.0
CYRX.OQ,2019-11-07T21:27:26Z,9583334.0
CYRX.OQ,2019-08-08T20:05:19Z,8463588.0
CYRX.OQ,2019-05-02T20:05:18Z,6652912.0
CYRX.OQ,2019-03-07T21:05:10Z,5690898.0
CYRX.OQ,2018-11-08T21:10:06Z,5285355.0
CYRX.OQ,2018-08-09T20:21:57Z,4627011.0
CYRX.OQ,2018-05-03T17:00:00Z,4023189.0
CYRX.OQ,2018-03-06T17:00:00Z,3322000.0
CYRX.OQ,2017-11-02T23:00:00Z,3002655.0
CYRX.OQ,2017-08-09T22:00:00Z,2917378.0
CYRX.OQ,2017-05-04T17:00:00Z,2712234.0
CYRX.OQ,2017-03-13T21:00:05Z,2228879.0
CYRX.OQ,2016-11-15T17:00:00Z,1976826.0
CYRX.OQ,2016-08-15T16:00:00Z,1917566.0
ALTG.N,2021-05-13T20:05:01Z,268800000.0
ALTG.N,2021-03-18T20:11:51Z,280400000.0
ALTG.N,2020-11-12T21:05:01Z,220600000.0
ALTG.N,2020-08-13T20:02:19Z,192100000.0
ALTG.N,2020-05-14T20:08:44Z,180500000.0
ALTG.N,2020-03-25T20:50:02Z,
ALTG.N,2019-11-12T19:16:45Z,
ALTG.N,2019-08-13T21:23:29Z,
ALTG.N,2019-05-21T17:22:11Z,
ALTG.N,,
VEI.N,2021-05-17T11:00:00Z,153986000.0
VEI.N,2021-02-22T21:48:10Z,141405000.0
VEI.N,,
VEI.N,2021-02-22T21:48:10Z,115623000.0
TDW.N,2021-05-06T20:15:01Z,83504000.0
TDW.N,2021-03-04T22:29:37Z,91859000.0
TDW.N,2020-11-05T21:15:02Z,86467000.0
TDW.N,2020-07-30T20:57:00Z,102344000.0
TDW.N,2020-05-11T20:15:01Z,116368000.0
TDW.N,2020-03-02T21:56:00Z,118777000.0
TDW.N,2019-11-11T23:00:01Z,119765000.0
TDW.N,2019-08-09T20:27:52Z,125859000.0
TDW.N,2019-05-06T21:01:47Z,122149000.0
TDW.N,2019-02-28T23:13:47Z,110234000.0
TDW.N,2018-11-13T00:00:00Z,99192000.0
TDW.N,2018-08-14T10:46:20Z,105601000.0
TDW.N,2018-05-15T23:00:00Z,91493000.0
TDW.N,2018-03-14T17:00:00Z,104453000.0
TDW.N,2017-02-07T22:37:00Z,129215000.0
TDW.N,2017-11-09T17:00:00Z,110563000.0
TDW.N,2017-08-08T17:00:00Z,115106000.0
TVTX.OQ,2021-05-06T20:01:04Z,47407000.0
TVTX.OQ,2021-03-01T21:01:00Z,50983000.0
TVTX.OQ,2020-11-05T21:01:04Z,51139000.0
TVTX.OQ,2020-07-30T20:01:11Z,48430000.0
TVTX.OQ,2020-05-11T20:01:13Z,47769000.0
TVTX.OQ,2020-02-24T21:01:10Z,46687000.0
TVTX.OQ,2019-10-30T20:01:09Z,44373000.0
TVTX.OQ,2019-08-06T20:02:26Z,44707000.0
TVTX.OQ,2019-05-07T20:01:39Z,39570000.0
TVTX.OQ,2019-02-26T21:01:07Z,43771000.0
TVTX.OQ,2018-11-01T20:11:43Z,40706000.0
TVTX.OQ,2018-07-26T17:00:00Z,41337000.0
TVTX.OQ,2018-05-01T17:00:00Z,38432000.0
TVTX.OQ,2018-02-27T17:00:00Z,42177000.0
TVTX.OQ,2017-11-07T16:00:00Z,40340000.0
TVTX.OQ,2017-08-09T17:00:00Z,38800000.0
TVTX.OQ,2017-05-04T17:00:00Z,33620000.0
TVTX.OQ,2017-03-01T16:00:00Z,37326000.0
TVTX.OQ,2016-11-03T16:00:00Z,33945000.0
TVTX.OQ,2016-08-04T17:00:00Z,33311000.0
LOW.N,2021-05-19T10:01:49Z,24422000000.0
LOW.N,2021-02-24T11:04:02Z,20311000000.0
LOW.N,2020-11-18T13:47:21Z,22309000000.0
LOW.N,2020-08-19T12:51:39Z,27302000000.0
LOW.N,2020-05-20T10:04:19Z,19675000000.0
LOW.N,2020-02-26T11:02:48Z,16027000000.0
LOW.N,2019-11-20T11:02:49Z,17388000000.0
LOW.N,2019-08-21T10:03:46Z,20992000000.0
LOW.N,2019-05-22T10:02:18Z,17741000000.0
LOW.N,2019-02-27T11:24:58Z,15647000000.0
LOW.N,2018-11-20T11:00:08Z,17415000000.0
LOW.N,2018-08-22T10:00:05Z,20888000000.0
LOW.N,2018-05-23T17:00:00Z,17360000000.0
LOW.N,2018-04-02T23:00:00Z,15494000000.0
LOW.N,2017-11-21T17:00:00Z,16770000000.0
LOW.N,2017-08-23T11:00:00Z,19495000000.0
LOW.N,2017-05-24T11:00:00Z,16860000000.0
LOW.N,2017-03-01T11:00:00Z,15784000000.0
LOW.N,2016-11-16T11:00:00Z,15739000000.0
LOW.N,2016-08-17T17:00:00Z,18260000000.0
RMAX.N,2021-05-06T20:10:05Z,72295000.0
RMAX.N,2021-02-25T21:12:50Z,72449000.0
RMAX.N,2020-11-05T21:10:07Z,71073000.0
RMAX.N,2020-08-06T20:10:05Z,52207000.0
RMAX.N,2020-05-06T20:10:04Z,70272000.0
RMAX.N,2020-02-20T21:10:04Z,68193000.0
RMAX.N,2019-10-31T20:10:05Z,71541000.0
RMAX.N,2019-08-01T20:10:06Z,71381000.0
RMAX.N,2019-05-02T20:10:04Z,71178000.0
RMAX.N,2019-02-21T21:18:30Z,50841000.0
RMAX.N,2018-11-01T20:10:04Z,54866000.0
RMAX.N,2018-08-02T20:13:44Z,54277000.0
RMAX.N,2018-05-03T17:00:00Z,52642000.0
RMAX.N,2018-02-22T17:00:00Z,48510000.0
RMAX.N,2018-02-22T17:00:00Z,49071000.0
RMAX.N,2017-08-03T21:01:00Z,48727000.0
RMAX.N,2017-05-04T17:00:00Z,47406000.0
RMAX.N,2017-02-23T17:00:00Z,43762000.0
RMAX.N,2016-11-03T17:00:00Z,45559000.0
RMAX.N,2016-08-04T21:01:00Z,43404000.0
SPCE.N,2021-05-11T20:08:44Z,0.0
SPCE.N,2021-03-01T11:38:35Z,0.0
SPCE.N,2020-11-06T11:19:28Z,0.0
SPCE.N,2020-08-03T20:13:27Z,0.0
SPCE.N,2020-05-06T10:07:03Z,238000.0
SPCE.N,,
SPCE.N,2019-11-12T22:15:06Z,
SPCE.N,2019-08-09T20:42:39Z,
SPCE.N,2019-05-10T20:10:56Z,
SPCE.N,2019-03-18T20:36:34Z,
SPCE.N,2018-11-14T21:19:18Z,
SPCE.N,2018-08-14T20:23:20Z,
SPCE.N,2018-05-15T23:00:00Z,
SPCE.N,2018-02-14T17:00:00Z,
SPCE.N,2017-11-14T23:00:00Z,
GS.N,2021-04-14T11:35:21Z,18020000000.0
GS.N,2021-01-19T12:32:32Z,11994000000.0
GS.N,2020-10-14T11:34:00Z,11718000000.0
GS.N,2020-07-15T11:35:02Z,14440000000.0
GS.N,2020-04-15T11:34:21Z,11205000000.0
GS.N,2020-01-15T12:59:18Z,13327000000.0
GS.N,2019-10-15T12:07:14Z,12161000000.0
GS.N,2019-07-16T11:31:20Z,13528000000.0
GS.N,2019-04-15T12:32:53Z,12644000000.0
GS.N,2019-01-16T12:43:24Z,12383000000.0
GS.N,2018-10-16T11:40:27Z,12311000000.0
GS.N,2018-07-17T17:00:00Z,12742000000.0
GS.N,2018-04-17T17:00:00Z,12548000000.0
GS.N,2018-01-17T17:00:00Z,10614000000.0
GS.N,2017-10-17T17:00:00Z,10462000000.0
GS.N,2017-07-18T12:40:00Z,9840000000.0
GS.N,2017-04-18T12:42:00Z,9693000000.0
GS.N,2017-01-18T12:41:00Z,9571000000.0
GS.N,2016-10-18T12:40:00Z,9313000000.0
GS.N,2016-07-19T17:00:00Z,9114000000.0
SR.N,2021-05-07T11:31:46Z,1104900000.0
SR.N,2021-02-04T12:22:37Z,512600000.0
SR.N,2020-11-18T12:28:37Z,251900000.0
SR.N,2020-08-05T12:00:22Z,321100000.0
SR.N,2020-05-08T11:00:07Z,715500000.0
SR.N,2020-02-05T13:57:20Z,566900000.0
SR.N,2019-11-26T00:00:00Z,225600000.0
SR.N,2019-07-30T14:27:22Z,321300000.0
SR.N,2019-05-01T12:36:59Z,803500000.0
SR.N,2019-02-06T12:06:59Z,602000000.0
SR.N,2018-11-15T12:00:14Z,239200000.0
SR.N,2018-08-02T13:21:27Z,350600000.0
SR.N,2018-05-02T16:00:00Z,813400000.0
SR.N,2018-02-01T16:00:00Z,561800000.0
SR.N,2017-11-15T17:00:00Z,258700000.0
SR.N,2017-08-02T12:46:00Z,323500000.0
SR.N,2017-05-03T16:00:00Z,663400000.0
SR.N,2017-02-01T12:00:00Z,495100000.0
SR.N,2016-11-15T12:30:00Z,279300000.0
SR.N,2016-08-03T17:00:00Z,249300000.0
BJ.N,2021-05-20T10:59:16Z,3868222000.0
BJ.N,2021-03-04T11:47:35Z,3946613000.0
BJ.N,2020-11-19T11:45:00Z,3731669000.0
BJ.N,2020-08-20T10:45:00Z,3954130000.0
BJ.N,2020-05-21T10:45:00Z,3797605000.0
BJ.N,2020-03-05T11:45:00Z,3472325000.0
BJ.N,2019-11-21T11:45:00Z,3229404000.0
BJ.N,2019-08-22T10:45:00Z,3345842000.0
BJ.N,2019-05-23T10:45:00Z,3143136000.0
BJ.N,2019-03-06T11:05:00Z,3416882000.0
BJ.N,2018-11-20T21:05:00Z,3221663000.0
BJ.N,2018-08-28T10:47:08Z,3307105000.0
BJ.N,2018-06-28T17:00:00Z,3061697000.0
BJ.N,2018-06-28T17:00:00Z,3555989000.0
BJ.N,2018-06-28T17:00:00Z,3084245000.0
BJ.N,2018-06-28T17:00:00Z,3167527000.0
BJ.N,2018-06-28T17:00:00Z,2946828000.0
BJ.N,2018-06-28T17:00:00Z,3229814000.0
BJ.N,2018-06-28T17:00:00Z,2986195000.0
BJ.N,2018-06-28T17:00:00Z,3141476000.0
IRDM.OQ,2021-04-20T11:01:03Z,146535000.0
IRDM.OQ,2021-02-11T12:01:03Z,146507000.0
IRDM.OQ,2020-10-20T11:03:14Z,151472000.0
IRDM.OQ,2020-07-28T11:01:03Z,140173000.0
IRDM.OQ,2020-04-28T11:01:03Z,145287000.0
IRDM.OQ,2020-02-25T12:01:39Z,138874000.0
IRDM.OQ,2019-10-29T11:02:16Z,144785000.0
IRDM.OQ,2019-07-23T11:01:21Z,143100000.0
IRDM.OQ,2019-04-23T11:03:37Z,133685000.0
IRDM.OQ,2019-02-28T12:02:49Z,132165000.0
IRDM.OQ,2018-10-25T11:02:32Z,136764000.0
IRDM.OQ,2018-07-31T11:02:51Z,134931000.0
IRDM.OQ,2018-04-26T17:00:00Z,119148000.0
IRDM.OQ,2018-02-22T16:00:00Z,115469000.0
IRDM.OQ,2017-10-26T17:00:00Z,116547000.0
IRDM.OQ,2017-07-27T17:00:00Z,111604000.0
IRDM.OQ,2017-04-27T16:00:00Z,104426000.0
IRDM.OQ,2017-02-23T16:00:00Z,107449000.0
IRDM.OQ,2016-10-27T16:00:00Z,112794000.0
IRDM.OQ,2016-07-28T12:00:00Z,109195000.0
FBMS.OQ,2021-04-22T00:45:00Z,41010000.0
FBMS.OQ,2021-01-27T02:30:02Z,52426000.0
FBMS.OQ,2020-10-26T22:32:38Z,43313000.0
FBMS.OQ,2020-07-27T22:00:00Z,42174000.0
FBMS.OQ,2020-04-30T10:11:45Z,36984000.0
FBMS.OQ,2020-01-22T01:49:00Z,41005000.0
FBMS.OQ,2019-10-21T20:49:43Z,37562000.0
FBMS.OQ,2019-07-22T21:45:00Z,37488000.0
FBMS.OQ,2019-04-22T13:15:00Z,32685000.0
FBMS.OQ,2019-01-29T06:26:00Z,31802000.0
FBMS.OQ,2018-10-23T23:36:38Z,26743000.0
FBMS.OQ,2018-07-24T00:04:00Z,27201000.0
FBMS.OQ,2018-04-25T17:00:00Z,19839000.0
FBMS.OQ,2018-01-26T17:00:00Z,12396399.0
FBMS.OQ,2017-10-24T16:00:00Z,18593000.0
FBMS.OQ,2017-07-21T22:15:00Z,18592000.0
FBMS.OQ,2017-04-21T07:43:00Z,17559000.0
FBMS.OQ,2017-01-26T00:54:00Z,11978508.0
FBMS.OQ,2016-10-15T00:45:00Z,13166000.0
FBMS.OQ,2016-08-15T16:00:00Z,12816000.0
LCII.N,2021-05-04T11:00:01Z,1000258000.0
LCII.N,2021-02-09T12:00:01Z,783002000.0
LCII.N,2020-11-02T12:00:00Z,827729000.0
LCII.N,2020-08-04T11:00:00Z,525765000.0
LCII.N,2020-05-05T11:00:00Z,659670000.0
LCII.N,2020-02-11T12:00:01Z,564021000.0
LCII.N,2019-11-05T15:18:31Z,586221000.0
LCII.N,2019-08-06T11:00:00Z,629068000.0
LCII.N,2019-05-07T11:00:00Z,592172000.0
LCII.N,2019-02-07T12:30:00Z,536616000.0
LCII.N,2018-11-01T11:30:09Z,604244000.0
LCII.N,2018-08-02T11:30:13Z,684455000.0
LCII.N,2018-05-04T17:00:00Z,650492000.0
LCII.N,2018-02-08T17:00:00Z,547137000.0
LCII.N,2017-11-02T17:00:00Z,554814000.0
LCII.N,2017-08-04T12:30:00Z,547483000.0
LCII.N,2017-05-04T17:00:00Z,498336000.0
LCII.N,2017-02-09T12:30:00Z,402899000.0
LCII.N,2016-11-03T17:00:00Z,412370000.0
LCII.N,2016-08-04T13:08:00Z,440831000.0
IIPR.N,2021-05-05T20:06:00Z,42885000.0
IIPR.N,2021-02-24T21:19:41Z,37093000.0
IIPR.N,2020-11-04T22:11:40Z,34327000.0
IIPR.N,2020-08-06T11:02:37Z,24346000.0
IIPR.N,2020-05-06T20:20:00Z,21130000.0
IIPR.N,2020-02-27T12:01:23Z,17672000.0
IIPR.N,2019-11-07T12:04:23Z,11555000.0
IIPR.N,2019-08-08T11:02:16Z,8617000.0
IIPR.N,2019-05-08T20:30:00Z,6823000.0
IIPR.N,2019-03-13T21:26:00Z,4783000.0
IIPR.N,2018-11-07T22:51:36Z,3926000.0
IIPR.N,2018-08-10T17:00:00Z,3314000.0
IIPR.N,2018-05-09T17:00:00Z,2764000.0
IIPR.N,2018-03-28T17:00:00Z,2282000.0
IIPR.N,2017-11-08T17:00:00Z,1559000.0
IIPR.N,2017-08-09T17:00:00Z,1289000.0
IIPR.N,2017-05-11T17:00:00Z,1290000.0
IIPR.N,,
IIPR.N,2016-11-07T17:00:00Z,0.0
CDK.OQ,2021-05-06T20:04:19Z,433100000.0
CDK.OQ,2021-02-08T21:02:49Z,406300000.0
CDK.OQ,2020-11-02T21:02:47Z,493600000.0
CDK.OQ,2020-08-04T20:02:43Z,449600000.0
CDK.OQ,2020-05-05T20:01:11Z,426400000.0
CDK.OQ,2020-02-04T21:01:11Z,418200000.0
CDK.OQ,2019-11-05T21:00:01Z,494600000.0
CDK.OQ,2019-08-13T20:01:13Z,167800000.0
CDK.OQ,2019-04-30T11:43:35Z,501200000.0
CDK.OQ,2019-02-05T12:30:45Z,478700000.0
CDK.OQ,2018-11-07T12:30:21Z,446300000.0
CDK.OQ,2018-08-14T11:36:07Z,569200000.0
CDK.OQ,2018-04-26T17:00:00Z,576600000.0
CDK.OQ,2018-01-30T17:00:00Z,561700000.0
CDK.OQ,2017-10-31T17:00:00Z,565700000.0
CDK.OQ,2017-07-31T12:30:00Z,565400000.0
CDK.OQ,2017-05-02T12:30:00Z,556300000.0
CDK.OQ,2017-02-02T12:31:00Z,547800000.0
CDK.OQ,2016-11-02T17:00:00Z,550700000.0
CDK.OQ,2016-08-03T12:30:00Z,542200000.0
GWB.N,2021-04-29T11:36:54Z,108176000.0
GWB.N,2021-01-27T11:56:48Z,112263000.0
GWB.N,2020-10-28T11:04:00Z,88641000.0
GWB.N,2020-07-29T11:03:00Z,80179000.0
GWB.N,2020-04-30T11:04:00Z,89379000.0
GWB.N,2020-01-28T12:02:00Z,110204000.0
GWB.N,2019-10-24T11:01:00Z,110758000.0
GWB.N,2019-07-25T11:00:00Z,104929000.0
GWB.N,2019-04-25T11:01:38Z,109844000.0
GWB.N,2019-01-24T12:00:00Z,111964000.0
