Instrument,Income Available to Common Shares,Original Announcement Date Time
TRN.N,39500000.0,2018-04-25T17:00:00Z
TRN.N,526700000.0,2018-02-21T17:00:00Z
TRN.N,65600000.0,2017-10-25T16:00:00Z
TRN.N,50000000.0,2017-07-26T16:00:00Z
TRN.N,44800000.0,2017-04-25T21:15:00Z
TRN.N,65900000.0,2017-02-16T21:15:00Z
TRN.N,82000000.0,2016-10-26T16:00:00Z
TRN.N,91700000.0,2016-07-22T16:00:00Z
NTST.N,701000.0,2021-04-29T20:15:00Z
NTST.N,4229000.0,2021-03-04T22:12:02Z
NTST.N,-2114000.0,2020-10-29T21:00:33Z
NTST.N,-296000.0,2020-08-21T20:33:07Z
NTST.N,-1131000.0,2020-07-17T20:04:54Z
NTST.N,,
NTST.N,-3076000.0,2020-07-17T20:04:54Z
KNL.N,-3800000.0,2021-04-28T20:15:30Z
KNL.N,-2500000.0,2021-02-10T21:19:20Z
KNL.N,5600000.0,2020-10-26T20:15:11Z
KNL.N,-9600000.0,2020-07-23T20:33:55Z
KNL.N,10900000.0,2020-04-27T20:17:10Z
KNL.N,10400000.0,2020-02-18T21:15:13Z
KNL.N,17500000.0,2019-10-23T20:15:15Z
KNL.N,21700000.0,2019-07-24T20:17:00Z
KNL.N,18000000.0,2019-04-25T20:24:30Z
KNL.N,24542000.0,2019-02-06T21:15:06Z
KNL.N,20323000.0,2018-10-29T20:15:05Z
KNL.N,13124000.0,2018-07-30T20:15:04Z
KNL.N,15259000.0,2018-04-25T17:00:00Z
KNL.N,32693000.0,2018-02-08T17:00:00Z
KNL.N,19132000.0,2017-10-23T16:00:00Z
KNL.N,12938000.0,2017-07-27T21:01:00Z
KNL.N,15404000.0,2017-04-24T17:00:00Z
KNL.N,21442000.0,2017-02-10T21:02:00Z
KNL.N,21607000.0,2016-10-20T16:00:00Z
KNL.N,21635000.0,2016-07-27T17:00:00Z
MGTX.OQ,-23617000.0,2021-05-11T12:03:00Z
MGTX.OQ,-10461146.0,2021-03-11T13:16:21Z
MGTX.OQ,-6431727.0,2020-11-05T13:39:23Z
MGTX.OQ,-25417934.0,2020-08-06T12:16:52Z
MGTX.OQ,-15681197.0,2020-05-07T20:40:04Z
MGTX.OQ,-5481051.0,2020-03-11T21:08:28Z
MGTX.OQ,-10460854.0,2019-11-07T13:11:35Z
MGTX.OQ,-20822412.0,2019-08-07T12:12:23Z
MGTX.OQ,-17981918.0,2019-05-14T12:11:43Z
MGTX.OQ,-21056745.0,2019-03-26T20:16:47Z
MGTX.OQ,-15424944.0,2018-11-08T13:43:14Z
MGTX.OQ,-31122626.0,2018-08-08T12:24:48Z
MGTX.OQ,-17068071.0,2018-06-04T17:00:00Z
MGTX.OQ,-9166420.0,2018-06-04T17:00:00Z
MGTX.OQ,-8632812.0,2018-11-08T13:43:14Z
MGTX.OQ,-7209120.0,2018-08-08T12:24:48Z
MGTX.OQ,-6843146.0,2018-06-04T17:00:00Z
MGTX.OQ,,
AXTI.OQ,3425000.0,2021-04-28T20:05:02Z
AXTI.OQ,2064000.0,2021-02-18T21:05:03Z
AXTI.OQ,991000.0,2020-10-28T20:08:53Z
AXTI.OQ,361000.0,2020-07-22T20:06:18Z
AXTI.OQ,-222000.0,2020-04-22T20:07:48Z
AXTI.OQ,-2094000.0,2020-02-19T21:05:10Z
AXTI.OQ,-942000.0,2019-10-30T20:10:12Z
AXTI.OQ,1407000.0,2019-07-24T20:05:14Z
AXTI.OQ,-1148000.0,2019-04-24T20:07:14Z
AXTI.OQ,-1106000.0,2019-02-20T21:12:45Z
AXTI.OQ,3895000.0,2018-10-31T20:10:02Z
AXTI.OQ,3857000.0,2018-07-25T20:10:02Z
AXTI.OQ,2831000.0,2018-04-25T17:00:00Z
AXTI.OQ,3089000.0,2018-02-21T17:00:00Z
AXTI.OQ,4375000.0,2017-10-25T17:00:00Z
AXTI.OQ,1886000.0,2017-07-26T21:11:00Z
AXTI.OQ,621000.0,2017-04-26T21:10:00Z
AXTI.OQ,2169000.0,2017-02-22T21:12:00Z
AXTI.OQ,2185000.0,2016-10-26T21:10:00Z
AXTI.OQ,1107000.0,2016-07-27T17:00:00Z
ROL.N,92643000.0,2021-04-28T11:30:04Z
ROL.N,62619000.0,2021-01-27T12:30:02Z
ROL.N,79579000.0,2020-10-28T14:42:41Z
ROL.N,75358000.0,2020-07-29T11:30:03Z
ROL.N,43268000.0,2020-04-29T11:30:02Z
ROL.N,50765000.0,2020-01-29T12:30:03Z
ROL.N,44061000.0,2019-10-23T11:30:04Z
ROL.N,64295000.0,2019-07-24T11:30:03Z
ROL.N,44226000.0,2019-04-24T11:30:09Z
ROL.N,50968000.0,2019-01-23T12:30:04Z
ROL.N,66628000.0,2018-10-24T11:30:04Z
ROL.N,65542000.0,2018-07-25T11:30:06Z
ROL.N,48525000.0,2018-04-25T17:00:00Z
ROL.N,33735000.0,2018-01-24T17:00:00Z
ROL.N,51430000.0,2017-10-25T17:00:00Z
ROL.N,53689000.0,2017-07-26T17:00:00Z
ROL.N,40270000.0,2017-04-26T12:30:00Z
ROL.N,38007000.0,2017-01-25T13:31:00Z
ROL.N,49651000.0,2016-10-26T17:00:00Z
ROL.N,47783000.0,2016-07-27T12:30:00Z
CNNE.N,-233100000.0,2021-05-10T20:01:00Z
CNNE.N,531300000.0,2021-02-22T21:17:35Z
CNNE.N,131900000.0,2020-11-09T11:32:19Z
CNNE.N,475300000.0,2020-08-07T10:30:54Z
CNNE.N,647700000.0,2020-05-07T10:59:49Z
CNNE.N,24500000.0,2020-02-21T11:25:00Z
CNNE.N,46100000.0,2019-11-12T20:14:47Z
CNNE.N,23400000.0,2019-08-08T20:47:28Z
CNNE.N,-16800000.0,2019-05-09T19:01:57Z
CNNE.N,47000000.0,2019-03-14T10:33:52Z
CNNE.N,1500000.0,2018-11-08T11:27:36Z
CNNE.N,-19800000.0,2018-08-13T10:25:00Z
CNNE.N,-1700000.0,2018-05-09T17:00:00Z
CNNE.N,-4700000.0,2018-03-14T17:00:00Z
CNNE.N,-15100000.0,2017-11-28T23:00:00Z
CNNE.N,125400000.0,2017-10-19T17:00:00Z
CNNE.N,700000.0,2017-07-24T17:00:00Z
CNNE.N,1800000.0,2017-10-19T17:00:00Z
CNNE.N,-26400000.0,2017-11-28T23:00:00Z
CNNE.N,17700000.0,2017-10-19T17:00:00Z
ASAN.N,-60658000.0,2021-06-03T20:06:45Z
ASAN.N,-61510000.0,2021-03-10T21:08:57Z
ASAN.N,-73289000.0,2020-12-09T21:05:36Z
ASAN.N,-41066000.0,2020-09-18T21:23:05Z
ASAN.N,-35845000.0,2020-08-24T20:56:04Z
ASAN.N,-25245000.0,2020-09-18T21:23:05Z
ASAN.N,-62803000.0,2020-09-18T21:23:05Z
ASAN.N,-15588000.0,2020-09-18T21:23:05Z
ASAN.N,-14953000.0,2020-08-24T20:56:04Z
ASAN.N,-12285000.0,2020-09-18T21:23:05Z
ASAN.N,-12223000.0,2020-09-18T21:23:05Z
ASAN.N,-15820000.0,2020-09-18T21:23:05Z
ASAN.N,-10600000.0,2020-09-18T21:23:05Z
ASAN.N,,
AOS.N,97700000.0,2021-04-29T10:55:03Z
AOS.N,120000000.0,2021-01-28T11:56:50Z
AOS.N,105400000.0,2020-10-29T10:50:04Z
AOS.N,67800000.0,2020-07-30T10:55:04Z
AOS.N,51700000.0,2020-05-05T10:55:03Z
AOS.N,91300000.0,2020-01-28T11:55:03Z
AOS.N,87300000.0,2019-10-29T10:55:03Z
AOS.N,102100000.0,2019-07-30T10:55:05Z
AOS.N,89300000.0,2019-04-30T11:02:04Z
AOS.N,126300000.0,2019-01-29T11:55:03Z
AOS.N,104600000.0,2018-10-30T10:55:05Z
AOS.N,114500000.0,2018-07-25T10:55:02Z
AOS.N,98800000.0,2018-04-25T17:00:00Z
AOS.N,22700000.0,2018-01-30T17:00:00Z
AOS.N,93700000.0,2017-10-25T16:00:00Z
AOS.N,92400000.0,2017-07-26T11:50:00Z
AOS.N,87700000.0,2017-04-27T11:55:00Z
AOS.N,82700000.0,2017-02-02T12:08:00Z
AOS.N,83200000.0,2016-10-26T11:03:00Z
AOS.N,87100000.0,2016-07-26T12:02:00Z
EEFT.OQ,-8665000.0,2021-04-28T22:55:00Z
EEFT.OQ,70235000.0,2021-02-10T04:20:15Z
EEFT.OQ,40249000.0,2020-10-28T03:30:10Z
EEFT.OQ,-115804000.0,2020-07-29T04:10:10Z
EEFT.OQ,1921000.0,2020-04-29T01:00:10Z
EEFT.OQ,106446000.0,2020-02-11T08:18:39Z
EEFT.OQ,137607000.0,2019-10-23T01:00:05Z
EEFT.OQ,68153000.0,2019-07-23T23:15:00Z
EEFT.OQ,34543000.0,2019-04-30T00:20:20Z
EEFT.OQ,59992000.0,2019-02-08T04:25:04Z
EEFT.OQ,102723000.0,2018-10-19T01:10:03Z
EEFT.OQ,43724000.0,2018-07-24T22:00:03Z
EEFT.OQ,26413000.0,2018-04-25T17:00:00Z
EEFT.OQ,-22933000.0,2018-02-07T17:00:00Z
EEFT.OQ,100290000.0,2017-10-20T16:00:00Z
EEFT.OQ,51365000.0,2017-07-25T23:20:00Z
EEFT.OQ,28123000.0,2017-04-26T02:50:00Z
EEFT.OQ,28911000.0,2017-02-09T01:45:00Z
EEFT.OQ,60733000.0,2016-10-21T02:27:00Z
EEFT.OQ,55677000.0,2016-07-27T01:45:00Z
DKS.N,361756000.0,2021-05-26T11:30:07Z
DKS.N,219614000.0,2021-03-09T12:30:06Z
DKS.N,177216000.0,2020-11-24T12:30:05Z
DKS.N,276843000.0,2020-08-26T11:30:06Z
DKS.N,-143422000.0,2020-06-02T11:30:06Z
DKS.N,69819000.0,2020-03-10T11:30:06Z
DKS.N,57584000.0,2019-11-26T12:30:04Z
DKS.N,112534000.0,2019-08-22T11:30:04Z
DKS.N,57525000.0,2019-05-29T11:30:04Z
DKS.N,102555000.0,2019-03-12T11:30:04Z
DKS.N,37827000.0,2018-11-28T12:30:03Z
DKS.N,119397000.0,2018-08-29T12:06:06Z
DKS.N,60085000.0,2018-05-30T17:00:00Z
DKS.N,115951000.0,2018-03-13T17:00:00Z
DKS.N,36913000.0,2017-11-14T17:00:00Z
DKS.N,112385000.0,2017-08-15T12:30:00Z
DKS.N,58195000.0,2017-05-16T17:00:00Z
DKS.N,90188000.0,2017-03-07T23:00:00Z
DKS.N,48914000.0,2016-11-15T12:30:00Z
DKS.N,91417000.0,2016-08-16T17:00:00Z
IAC.OQ,318021000.0,2021-05-06T20:31:08Z
IAC.OQ,509125000.0,2021-02-03T21:37:50Z
IAC.OQ,184917000.0,2020-11-05T21:40:06Z
IAC.OQ,-96117000.0,2020-08-10T20:25:42Z
IAC.OQ,-328199000.0,2020-05-06T20:24:21Z
IAC.OQ,6887000.0,2020-02-05T21:43:00Z
IAC.OQ,16466000.0,2019-11-06T22:14:45Z
IAC.OQ,13789000.0,2019-08-07T20:57:58Z
IAC.OQ,-14247000.0,2019-05-08T21:17:33Z
IAC.OQ,191752000.0,2019-02-07T21:25:22Z
IAC.OQ,145774000.0,2018-11-07T21:31:22Z
IAC.OQ,218353000.0,2018-08-08T17:00:00Z
IAC.OQ,71082000.0,2018-05-09T16:00:00Z
IAC.OQ,32804000.0,2018-02-07T16:00:00Z
IAC.OQ,179643000.0,2017-11-08T17:00:00Z
IAC.OQ,66268000.0,2017-08-02T17:00:00Z
IAC.OQ,26209000.0,2017-05-03T16:00:00Z
IAC.OQ,102051000.0,2017-02-28T16:00:00Z
IAC.OQ,43162000.0,2016-11-02T17:00:00Z
IAC.OQ,-194775000.0,2016-07-27T17:00:00Z
CVX.N,1377000000.0,2021-04-30T10:32:41Z
CVX.N,-665000000.0,2021-01-29T12:30:00Z
CVX.N,-207000000.0,2020-10-30T10:45:00Z
CVX.N,-8270000000.0,2020-07-31T10:45:00Z
CVX.N,3599000000.0,2020-05-01T13:01:16Z
CVX.N,-6610000000.0,2020-01-31T12:00:00Z
CVX.N,2580000000.0,2019-11-01T12:30:00Z
CVX.N,4305000000.0,2019-08-02T12:30:00Z
CVX.N,2649000000.0,2019-04-26T12:30:00Z
CVX.N,3730000000.0,2019-02-01T13:30:00Z
CVX.N,4047000000.0,2018-11-02T12:30:00Z
CVX.N,3409000000.0,2018-07-27T12:30:00Z
CVX.N,3638000000.0,2018-04-27T17:00:00Z
CVX.N,3111000000.0,2018-02-02T17:00:00Z
CVX.N,1952000000.0,2017-10-27T16:00:00Z
CVX.N,1450000000.0,2017-07-28T13:30:00Z
CVX.N,2682000000.0,2017-04-28T14:01:00Z
CVX.N,415000000.0,2017-01-27T13:30:00Z
CVX.N,1283000000.0,2016-10-28T12:30:00Z
CVX.N,-1470000000.0,2016-07-29T13:30:00Z
PACK.N,6300000.0,2021-05-06T11:30:00Z
PACK.N,-5200000.0,2021-03-04T14:03:54Z
PACK.N,-6100000.0,2020-11-06T14:35:34Z
PACK.N,-8500000.0,2020-07-30T17:32:13Z
PACK.N,-3600000.0,2020-05-11T13:28:19Z
PACK.N,-5200000.0,2020-03-17T10:24:35Z
PACK.N,-1600000.0,2020-02-25T00:00:00Z
PACK.N,-26300000.0,2019-08-13T13:16:09Z
PACK.N,-4476809.0,2019-05-07T19:17:25Z
PACK.N,-1516792.0,2019-03-01T11:28:37Z
PACK.N,1324275.0,2018-11-08T11:12:12Z
PACK.N,990647.0,2018-08-06T11:29:38Z
PACK.N,588617.0,2018-05-10T23:00:00Z
PACK.N,-52.0,2018-03-29T17:00:00Z
PACK.N,-8463.0,2018-01-05T17:00:00Z
PACK.N,,
ENS.N,33836000.0,2021-05-20T20:16:04Z
ENS.N,38624000.0,2021-02-10T21:19:06Z
ENS.N,35731000.0,2020-11-11T21:15:00Z
ENS.N,35183000.0,2020-08-12T20:15:10Z
ENS.N,-1523000.0,2020-06-01T20:49:10Z
ENS.N,27305000.0,2020-02-05T21:15:10Z
ENS.N,62698000.0,2019-11-06T22:04:24Z
ENS.N,48636000.0,2019-08-07T20:15:10Z
ENS.N,18538000.0,2019-05-29T22:50:58Z
ENS.N,48417000.0,2019-02-06T21:26:53Z
ENS.N,47424000.0,2018-11-07T21:15:11Z
ENS.N,45860000.0,2018-08-08T20:28:07Z
ENS.N,54018000.0,2018-05-30T17:00:00Z
ENS.N,-25847000.0,2018-02-07T17:00:00Z
ENS.N,43222000.0,2017-11-08T17:00:00Z
ENS.N,48201000.0,2017-08-09T21:16:00Z
ENS.N,33770000.0,2017-05-30T17:00:00Z
ENS.N,36235000.0,2017-02-08T17:00:00Z
ENS.N,45636000.0,2016-11-09T17:00:00Z
ENS.N,44573000.0,2016-08-10T17:00:00Z
BANF.OQ,42520000.0,2021-04-15T20:23:36Z
BANF.OQ,35358000.0,2021-01-21T21:30:05Z
BANF.OQ,20890000.0,2020-10-15T20:15:04Z
BANF.OQ,20730000.0,2020-07-16T20:30:05Z
BANF.OQ,22608000.0,2020-04-21T20:30:03Z
BANF.OQ,35507000.0,2020-01-17T16:45:03Z
BANF.OQ,33368000.0,2019-10-17T20:30:05Z
BANF.OQ,34167000.0,2019-07-18T20:39:23Z
BANF.OQ,31837000.0,2019-04-18T20:32:43Z
BANF.OQ,32725000.0,2019-01-17T21:30:02Z
BANF.OQ,32883000.0,2018-10-19T18:53:33Z
BANF.OQ,30586000.0,2018-07-19T20:35:27Z
BANF.OQ,29620000.0,2018-04-19T17:00:00Z
BANF.OQ,19497000.0,2018-01-18T17:00:00Z
BANF.OQ,21710000.0,2017-10-19T17:00:00Z
BANF.OQ,23182000.0,2017-07-20T16:00:00Z
BANF.OQ,22050000.0,2017-04-20T18:24:00Z
BANF.OQ,18620000.0,2017-01-19T18:38:00Z
BANF.OQ,17982000.0,2016-10-20T17:00:00Z
BANF.OQ,17493000.0,2016-07-21T21:15:00Z
GAN.OQ,-4464000.0,2021-05-17T20:20:16Z
GAN.OQ,,
GAN.OQ,-4078000.0,2020-11-16T21:38:20Z
GAN.OQ,-8786000.0,2020-08-20T21:14:58Z
GAN.OQ,533000.0,2020-06-16T20:31:46Z
BFLY.N,-690000.0,2021-05-13T12:07:55Z
BFLY.N,-131813633.0,2021-03-29T20:01:00Z
BFLY.N,-327036.0,2020-11-16T21:08:06Z
BFLY.N,-63099.0,2020-08-14T20:10:59Z
BFLY.N,-1000.0,2020-05-18T21:04:31Z
BFLY.N,,
XONE.OQ,-6140000.0,2021-05-17T20:41:58Z
XONE.OQ,-3980000.0,2021-03-11T21:22:37Z
XONE.OQ,-3273000.0,2020-11-05T21:36:57Z
XONE.OQ,-4023000.0,2020-08-06T20:17:18Z
XONE.OQ,-3648000.0,2020-05-07T20:21:02Z
XONE.OQ,-1966000.0,2020-03-12T20:26:04Z
XONE.OQ,-4844000.0,2019-11-07T21:24:02Z
XONE.OQ,-3789000.0,2019-08-07T20:47:15Z
XONE.OQ,-4496000.0,2019-05-09T12:06:45Z
XONE.OQ,2078000.0,2019-03-14T10:33:54Z
XONE.OQ,-323000.0,2018-11-08T13:43:51Z
XONE.OQ,-8037000.0,2018-08-09T16:00:00Z
XONE.OQ,-6385000.0,2018-05-10T23:00:00Z
XONE.OQ,-1960000.0,2018-03-15T23:00:00Z
XONE.OQ,-4863000.0,2017-11-09T23:00:00Z
XONE.OQ,-6403000.0,2017-08-09T16:00:00Z
XONE.OQ,-6791000.0,2017-05-10T17:00:00Z
XONE.OQ,-2568000.0,2017-03-16T17:00:00Z
XONE.OQ,-3611000.0,2016-11-09T17:00:00Z
XONE.OQ,-2942000.0,2016-08-09T16:00:00Z
SNCY.OQ,12416000.0,2021-05-05T20:28:04Z
SNCY.OQ,,
SNCY.OQ,7251000.0,2021-05-05T20:28:04Z
SNCY.OQ,5018000.0,2020-12-22T23:09:10Z
AGCO.N,150800000.0,2021-04-29T11:30:00Z
AGCO.N,135400000.0,2021-02-04T12:30:00Z
AGCO.N,157300000.0,2020-11-03T12:30:00Z
AGCO.N,69700000.0,2020-07-30T11:30:01Z
AGCO.N,64700000.0,2020-05-05T11:30:00Z
AGCO.N,-88300000.0,2020-02-06T12:30:00Z
AGCO.N,7600000.0,2019-10-29T11:30:00Z
AGCO.N,140800000.0,2019-07-30T11:30:00Z
AGCO.N,65100000.0,2019-05-02T11:54:00Z
AGCO.N,98700000.0,2019-02-05T12:46:00Z
AGCO.N,71100000.0,2018-10-30T11:45:00Z
AGCO.N,91400000.0,2018-07-31T11:45:00Z
AGCO.N,24300000.0,2018-05-01T17:00:00Z
AGCO.N,44300000.0,2018-02-06T17:00:00Z
AGCO.N,60700000.0,2017-10-31T17:00:00Z
AGCO.N,91500000.0,2017-07-27T17:00:00Z
AGCO.N,-10100000.0,2017-04-28T17:00:00Z
AGCO.N,62000000.0,2017-02-07T17:00:00Z
AGCO.N,40000000.0,2016-10-26T17:00:00Z
AGCO.N,50300000.0,2016-08-04T13:00:00Z
DK.N,-98600000.0,2021-05-04T20:15:12Z
DK.N,-293200000.0,2021-02-23T21:15:13Z
DK.N,-88100000.0,2020-11-05T12:56:20Z
DK.N,87700000.0,2020-08-04T21:29:41Z
DK.N,-314400000.0,2020-05-05T23:22:44Z
DK.N,32700000.0,2020-02-25T21:15:11Z
DK.N,51300000.0,2019-11-04T21:47:50Z
DK.N,77300000.0,2019-08-05T10:47:06Z
DK.N,149300000.0,2019-05-06T10:45:19Z
DK.N,121600000.0,2019-02-19T23:00:09Z
DK.N,179800000.0,2018-11-07T01:03:41Z
DK.N,79100000.0,2018-08-07T22:27:18Z
DK.N,-40400000.0,2018-05-08T17:00:00Z
DK.N,211100000.0,2018-02-27T17:00:00Z
DK.N,104400000.0,2017-11-09T17:00:00Z
DK.N,-37900000.0,2017-08-02T17:00:00Z
DK.N,11200000.0,2017-05-08T17:00:00Z
DK.N,44200000.0,2017-02-27T17:00:00Z
DK.N,-161700000.0,2016-10-31T22:20:00Z
DK.N,-7000000.0,2016-08-04T17:00:00Z
HPE.N,259000000.0,2021-06-01T20:05:00Z
HPE.N,223000000.0,2021-03-02T21:05:00Z
HPE.N,157000000.0,2020-12-01T21:05:01Z
HPE.N,9000000.0,2020-08-25T20:05:00Z
HPE.N,-821000000.0,2020-05-21T20:05:00Z
HPE.N,333000000.0,2020-03-03T21:05:00Z
HPE.N,480000000.0,2019-11-25T21:05:00Z
HPE.N,-27000000.0,2019-08-27T20:05:00Z
HPE.N,419000000.0,2019-05-23T20:05:00Z
HPE.N,177000000.0,2019-02-21T21:05:00Z
HPE.N,-757000000.0,2018-12-04T21:05:07Z
HPE.N,451000000.0,2018-08-28T20:05:07Z
HPE.N,778000000.0,2018-05-22T17:00:00Z
HPE.N,1436000000.0,2018-02-22T17:00:00Z
HPE.N,524000000.0,2017-11-21T17:00:00Z
HPE.N,165000000.0,2017-09-05T21:46:00Z
HPE.N,-612000000.0,2017-05-31T21:35:00Z
HPE.N,267000000.0,2017-02-23T21:05:00Z
HPE.N,302000000.0,2016-11-22T17:00:00Z
HPE.N,2272000000.0,2016-09-07T17:00:00Z
PNC.N,1750000000.0,2021-04-16T11:10:09Z
PNC.N,1387000000.0,2021-01-15T11:52:42Z
PNC.N,1447000000.0,2020-10-14T16:14:45Z
PNC.N,3591000000.0,2020-07-15T11:08:18Z
PNC.N,841000000.0,2020-04-15T10:51:08Z
PNC.N,1306000000.0,2020-01-15T12:16:05Z
PNC.N,1310000000.0,2019-10-16T17:21:25Z
PNC.N,1302000000.0,2019-07-17T10:40:16Z
PNC.N,1192000000.0,2019-04-12T10:43:27Z
PNC.N,1276000000.0,2019-01-16T16:53:04Z
PNC.N,1319000000.0,2018-10-12T10:45:24Z
PNC.N,1285000000.0,2018-07-13T10:55:15Z
PNC.N,1160000000.0,2018-04-13T17:00:00Z
PNC.N,2015000000.0,2018-01-12T17:00:00Z
PNC.N,1045000000.0,2017-10-13T17:00:00Z
PNC.N,1026000000.0,2017-07-14T17:00:00Z
PNC.N,967000000.0,2017-04-13T17:00:00Z
PNC.N,975000000.0,2017-01-13T11:33:00Z
PNC.N,917000000.0,2016-10-14T17:00:00Z
PNC.N,917000000.0,2016-07-15T11:35:00Z
PFBC.OQ,21191000.0,2021-04-20T20:30:27Z
PFBC.OQ,20838000.0,2021-01-25T21:13:47Z
PFBC.OQ,17072000.0,2020-10-19T21:17:22Z
PFBC.OQ,15260000.0,2020-07-21T20:30:38Z
PFBC.OQ,16103000.0,2020-05-11T00:00:00Z
PFBC.OQ,19452000.0,2020-01-22T21:32:46Z
PFBC.OQ,19865000.0,2019-10-16T12:00:12Z
PFBC.OQ,19821000.0,2019-07-17T20:01:01Z
PFBC.OQ,18585000.0,
PFBC.OQ,18350000.0,
PFBC.OQ,18011000.0,2018-10-17T20:13:00Z
PFBC.OQ,17108000.0,2018-07-18T17:00:00Z
PFBC.OQ,16358000.0,2018-04-19T17:00:00Z
PFBC.OQ,7636000.0,2018-01-22T17:00:00Z
PFBC.OQ,13509000.0,2017-10-24T17:00:00Z
PFBC.OQ,11581000.0,2017-07-18T21:56:00Z
PFBC.OQ,10171000.0,2017-04-19T17:00:00Z
PFBC.OQ,9929000.0,2017-01-19T17:00:00Z
PFBC.OQ,9722000.0,2016-10-19T21:15:00Z
PFBC.OQ,8447000.0,2016-07-21T21:15:00Z
XPEL.OQ,6847059.0,2021-05-10T11:02:02Z
XPEL.OQ,6088399.0,2021-03-11T12:04:17Z
XPEL.OQ,6608248.0,2020-11-10T22:17:51Z
XPEL.OQ,3973690.0,2020-08-12T11:56:54Z
XPEL.OQ,1611354.0,2020-05-14T12:38:17Z
XPEL.OQ,4610338.0,2020-03-16T12:52:57Z
XPEL.OQ,4502683.0,2019-11-08T21:54:15Z
XPEL.OQ,3006017.0,2019-08-21T12:29:07Z
XPEL.OQ,1858587.0,2019-05-30T15:25:31Z
XPEL.OQ,1893874.0,2019-04-03T11:02:26Z
XPEL.OQ,2166192.0,2018-11-14T13:30:00Z
XPEL.OQ,2555110.0,2018-08-29T12:41:05Z
XPEL.OQ,2097358.0,2018-05-23T17:00:00Z
XPEL.OQ,-52681.0,2018-03-28T17:00:00Z
XPEL.OQ,409561.0,2017-11-15T17:00:00Z
XPEL.OQ,755402.0,2017-08-28T17:00:00Z
XPEL.OQ,-64951.0,2017-05-24T17:00:00Z
XPEL.OQ,-12010.0,2017-03-27T17:00:00Z
XPEL.OQ,741810.0,2016-11-17T17:00:00Z
XPEL.OQ,777169.0,2016-08-29T17:00:00Z
KRNY.OQ,16423000.0,2021-04-29T20:21:07Z
KRNY.OQ,16948000.0,2021-01-28T21:20:09Z
KRNY.OQ,11379000.0,2020-10-30T20:02:54Z
KRNY.OQ,13689000.0,2020-07-31T20:04:51Z
KRNY.OQ,9254000.0,2020-04-29T20:34:24Z
KRNY.OQ,10652000.0,2020-01-30T21:16:50Z
KRNY.OQ,11370000.0,2019-10-30T20:33:51Z
KRNY.OQ,8811000.0,2019-07-30T20:34:38Z
KRNY.OQ,11417000.0,2019-04-29T20:30:32Z
KRNY.OQ,10768000.0,2019-01-30T21:36:59Z
KRNY.OQ,11146000.0,2018-10-30T20:33:32Z
KRNY.OQ,7718000.0,2018-07-30T16:00:00Z
KRNY.OQ,5377000.0,2018-04-27T16:00:00Z
KRNY.OQ,1269000.0,2018-01-30T16:00:00Z
KRNY.OQ,5232000.0,2017-10-30T17:00:00Z
KRNY.OQ,4404000.0,2017-07-28T16:00:00Z
KRNY.OQ,4068000.0,2017-04-28T16:00:00Z
KRNY.OQ,5464000.0,2017-01-31T17:00:00Z
KRNY.OQ,4667000.0,2016-10-28T21:30:00Z
KRNY.OQ,4881000.0,2016-08-04T23:00:00Z
SUI.N,24782000.0,2021-04-26T20:49:29Z
SUI.N,7586000.0,2021-02-17T22:21:36Z
SUI.N,81204000.0,2020-10-21T20:46:44Z
SUI.N,58910000.0,2020-07-22T21:07:40Z
SUI.N,-16086000.0,2020-04-22T20:20:05Z
SUI.N,28547000.0,2020-02-19T21:46:25Z
SUI.N,57002000.0,2019-10-23T20:47:42Z
SUI.N,40385000.0,2019-07-24T20:41:22Z
SUI.N,34331000.0,2019-04-24T20:49:05Z
SUI.N,9039000.0,2019-02-20T21:18:47Z
SUI.N,46060000.0,2018-10-24T20:53:30Z
SUI.N,20408000.0,2018-07-25T20:56:47Z
SUI.N,29986000.0,2018-04-23T16:00:00Z
SUI.N,7438000.0,2018-02-21T17:00:00Z
SUI.N,24115000.0,2017-10-23T17:00:00Z
SUI.N,12364000.0,2017-07-26T22:06:00Z
SUI.N,21104000.0,2017-04-27T16:00:00Z
SUI.N,-1600000.0,2017-02-23T17:00:00Z
SUI.N,18897000.0,2016-11-01T17:00:00Z
SUI.N,-7803000.0,2016-08-02T11:30:00Z
TSLA.OQ,438000000.0,2021-04-26T20:56:40Z
TSLA.OQ,270000000.0,2021-01-27T22:13:20Z
TSLA.OQ,300000000.0,2020-10-21T20:44:12Z
TSLA.OQ,104000000.0,2020-07-22T20:57:54Z
TSLA.OQ,16000000.0,2020-04-29T20:59:56Z
TSLA.OQ,105000000.0,2020-01-29T22:14:57Z
TSLA.OQ,143000000.0,2019-10-23T21:29:01Z
TSLA.OQ,-408334000.0,2019-07-24T20:57:51Z
TSLA.OQ,-702135000.0,2019-04-24T21:17:42Z
TSLA.OQ,139483000.0,2019-01-30T21:20:45Z
TSLA.OQ,311516000.0,2018-10-24T20:30:47Z
TSLA.OQ,-717539000.0,2018-08-01T20:37:36Z
TSLA.OQ,-709551000.0,2018-05-02T17:00:00Z
TSLA.OQ,-675350000.0,2018-02-07T17:00:00Z
TSLA.OQ,-619376000.0,2017-11-01T17:00:00Z
TSLA.OQ,-336397000.0,2017-08-02T17:00:00Z
TSLA.OQ,-330277000.0,2017-05-03T17:00:00Z
TSLA.OQ,-121337000.0,2017-02-22T17:00:00Z
